"species","cultivar","location","repetition","split","year","pheno","measurement_type","pred","residual"
"Almond","Ksontini","Sfax",9,"Calibration",2013,64,"flowering_f50",50.1666666666667,-13.8333333333333
"Almond","Ksontini","Sfax",9,"Calibration",2014,29,"flowering_f50",29,0
"Almond","Ksontini","Sfax",9,"Calibration",2015,31,"flowering_f50",47.25,16.25
"Almond","Ksontini","Sfax",9,"Calibration",2016,49,"flowering_f50",48.5,-0.5
"Almond","Ksontini","Sfax",9,"Validation",1983,29,"flowering_f50",33.625,4.625
"Almond","Ksontini","Sfax",9,"Validation",1987,42,"flowering_f50",34.5416666666667,-7.45833333333334
"Almond","Ksontini","Sfax",9,"Validation",1990,35,"flowering_f50",44.7083333333333,9.70833333333334
"Almond","Ksontini","Sfax",9,"Validation",1995,44,"flowering_f50",43.2916666666667,-0.708333333333336
"Almond","Ksontini","Sfax",9,"Validation",2003,36,"flowering_f50",52.7083333333333,16.7083333333333
"Almond","Ksontini","Sfax",9,"Validation",2004,36,"flowering_f50",44.0416666666667,8.04166666666666
"Almond","Ksontini","Sfax",9,"Validation",2012,54,"flowering_f50",51.5833333333333,-2.41666666666666
"Almond","Languedoc","Sfax",9,"Calibration",1981,52,"flowering_f50",54.2083333333333,2.20833333333334
"Almond","Languedoc","Sfax",9,"Calibration",1982,48,"flowering_f50",47.1666666666667,-0.833333333333336
"Almond","Languedoc","Sfax",9,"Calibration",1987,44,"flowering_f50",45.25,1.25
"Almond","Languedoc","Sfax",9,"Calibration",1991,59,"flowering_f50",53.1666666666667,-5.83333333333334
"Almond","Languedoc","Sfax",9,"Calibration",1992,55,"flowering_f50",51.4583333333333,-3.54166666666666
"Almond","Languedoc","Sfax",9,"Calibration",1993,63,"flowering_f50",61.2083333333333,-1.79166666666666
"Almond","Languedoc","Sfax",9,"Calibration",1995,66,"flowering_f50",55.75,-10.25
"Almond","Languedoc","Sfax",9,"Calibration",1996,53,"flowering_f50",59.4166666666667,6.41666666666666
"Almond","Languedoc","Sfax",9,"Calibration",1998,62,"flowering_f50",56,-6
"Almond","Languedoc","Sfax",9,"Calibration",1999,54,"flowering_f50",49,-5
"Almond","Languedoc","Sfax",9,"Calibration",2001,52,"flowering_f50",54.0833333333333,2.08333333333334
"Almond","Languedoc","Sfax",9,"Calibration",2004,48,"flowering_f50",54.7083333333333,6.70833333333334
"Almond","Languedoc","Sfax",9,"Calibration",2006,52,"flowering_f50",47.2083333333333,-4.79166666666666
"Almond","Languedoc","Sfax",9,"Calibration",2012,63,"flowering_f50",63.7916666666667,0.791666666666671
"Almond","Languedoc","Sfax",9,"Calibration",2014,39,"flowering_f50",37.6666666666667,-1.33333333333334
"Almond","Languedoc","Sfax",9,"Calibration",2015,41,"flowering_f50",60.125,19.125
"Almond","Languedoc","Sfax",9,"Validation",1986,52,"flowering_f50",54.0416666666667,2.04166666666666
"Almond","Languedoc","Sfax",9,"Validation",2002,54,"flowering_f50",47.0833333333333,-6.91666666666666
"Almond","Languedoc","Sfax",9,"Validation",2003,56,"flowering_f50",56.125,0.125
"Almond","Languedoc","Sfax",9,"Validation",2005,66,"flowering_f50",67.0833333333333,1.08333333333333
"Almond","Languedoc","Sfax",9,"Validation",2008,46,"flowering_f50",56.9583333333333,10.9583333333333
"Almond","Languedoc","Sfax",9,"Validation",2013,67,"flowering_f50",45.2916666666667,-21.7083333333333
"Almond","Malaguena","Santomera",9,"Calibration",1998,45,"flowering_f50",40.1666666666667,-4.83333333333334
"Almond","Malaguena","Sfax",9,"Calibration",1981,48,"flowering_f50",49.2083333333333,1.20833333333334
"Almond","Malaguena","Sfax",9,"Calibration",1986,45,"flowering_f50",45.125,0.125
"Almond","Malaguena","Sfax",9,"Calibration",1991,52,"flowering_f50",51.2083333333333,-0.791666666666664
"Almond","Malaguena","Sfax",9,"Calibration",1992,45,"flowering_f50",44.2083333333333,-0.791666666666664
"Almond","Malaguena","Sfax",9,"Calibration",1995,54,"flowering_f50",51.125,-2.875
"Almond","Malaguena","Sfax",9,"Calibration",1996,50,"flowering_f50",54.2083333333333,4.20833333333334
"Almond","Malaguena","Sfax",9,"Calibration",1998,56,"flowering_f50",55.2083333333333,-0.791666666666664
"Almond","Malaguena","Sfax",9,"Calibration",1999,50,"flowering_f50",43.2083333333333,-6.79166666666666
"Almond","Malaguena","Sfax",9,"Calibration",2002,53,"flowering_f50",48.0416666666667,-4.95833333333334
"Almond","Malaguena","Sfax",9,"Calibration",2004,46,"flowering_f50",52.5,6.5
"Almond","Malaguena","Sfax",9,"Calibration",2006,49,"flowering_f50",46.25,-2.75
"Almond","Malaguena","Sfax",9,"Calibration",2008,44,"flowering_f50",46.6666666666667,2.66666666666666
"Almond","Malaguena","Sfax",9,"Calibration",2012,75,"flowering_f50",68.7916666666667,-6.20833333333333
"Almond","Malaguena","Sfax",9,"Calibration",2013,71,"flowering_f50",58.5,-12.5
"Almond","Malaguena","Sfax",9,"Calibration",2014,29,"flowering_f50",38.25,9.25
"Almond","Malaguena","Sfax",9,"Calibration",2015,32,"flowering_f50",54.375,22.375
"Almond","Malaguena","Santomera",9,"Validation",1997,43,"flowering_f50",31,-12
"Almond","Malaguena","Sfax",9,"Validation",1982,48,"flowering_f50",41.0833333333333,-6.91666666666666
"Almond","Malaguena","Sfax",9,"Validation",1987,52,"flowering_f50",45,-7
"Almond","Malaguena","Sfax",9,"Validation",1993,67,"flowering_f50",47.0416666666667,-19.9583333333333
"Almond","Malaguena","Sfax",9,"Validation",2001,54,"flowering_f50",51.1666666666667,-2.83333333333334
"Almond","Malaguena","Sfax",9,"Validation",2003,55,"flowering_f50",57,2
"Almond","Malaguena","Sfax",9,"Validation",2005,62,"flowering_f50",61.375,-0.625
"Almond","Marcona","Meknes",9,"Calibration",1977,41,"flowering_f50",33,-8
"Almond","Marcona","Meknes",9,"Calibration",1978,41,"flowering_f50",46.5833333333333,5.58333333333334
"Almond","Marcona","Meknes",9,"Calibration",1980,45,"flowering_f50",44.1666666666667,-0.833333333333336
"Almond","Marcona","Meknes",9,"Calibration",1981,48,"flowering_f50",52.1666666666667,4.16666666666666
"Almond","Marcona","Meknes",9,"Calibration",1983,50,"flowering_f50",47.2916666666667,-2.70833333333334
"Almond","Marcona","Meknes",9,"Calibration",1984,64,"flowering_f50",69.0833333333333,5.08333333333333
"Almond","Marcona","Meknes",9,"Calibration",1985,53,"flowering_f50",44.9166666666667,-8.08333333333334
"Almond","Marcona","Meknes",9,"Calibration",1986,60,"flowering_f50",51.5,-8.5
"Almond","Marcona","Meknes",9,"Calibration",1988,46,"flowering_f50",53.2083333333333,7.20833333333334
"Almond","Marcona","Meknes",9,"Calibration",1991,51,"flowering_f50",63.2916666666667,12.2916666666667
"Almond","Marcona","Meknes",9,"Calibration",1992,46,"flowering_f50",38.125,-7.875
"Almond","Marcona","Meknes",9,"Calibration",1993,63,"flowering_f50",50.9583333333333,-12.0416666666667
"Almond","Marcona","Meknes",9,"Calibration",1994,60,"flowering_f50",41.0833333333333,-18.9166666666667
"Almond","Marcona","Meknes",9,"Calibration",1997,56,"flowering_f50",38.9166666666667,-17.0833333333333
"Almond","Marcona","Meknes",9,"Calibration",1999,64,"flowering_f50",60,-4
"Almond","Marcona","Meknes",9,"Calibration",2000,38,"flowering_f50",46.125,8.125
"Almond","Marcona","Meknes",9,"Calibration",2001,36,"flowering_f50",37.625,1.625
"Almond","Marcona","Meknes",9,"Calibration",2002,41,"flowering_f50",38.125,-2.875
"Almond","Marcona","Meknes",9,"Calibration",2004,46,"flowering_f50",37.9583333333333,-8.04166666666666
"Almond","Marcona","Meknes",9,"Calibration",2006,46,"flowering_f50",59.25,13.25
"Almond","Marcona","Meknes",9,"Calibration",2007,56,"flowering_f50",52,-4
"Almond","Marcona","Meknes",9,"Calibration",2008,43,"flowering_f50",42.4166666666667,-0.583333333333336
"Almond","Marcona","Meknes",9,"Calibration",2009,41,"flowering_f50",42,1
"Almond","Marcona","Meknes",9,"Calibration",2010,48,"flowering_f50",56.75,8.75
"Almond","Marcona","Meknes",9,"Calibration",2011,46,"flowering_f50",54.4166666666667,8.41666666666666
"Almond","Marcona","Meknes",9,"Calibration",2012,51,"flowering_f50",58,7
"Almond","Marcona","Meknes",9,"Calibration",2013,45,"flowering_f50",47.5416666666667,2.54166666666666
"Almond","Marcona","Meknes",9,"Calibration",2014,47,"flowering_f50",44.5,-2.5
"Almond","Marcona","Santomera",9,"Calibration",1997,46,"flowering_f50",39.1666666666667,-6.83333333333334
"Almond","Marcona","Santomera",9,"Calibration",2004,48,"flowering_f50",37,-11
"Almond","Marcona","Santomera",9,"Calibration",2006,35,"flowering_f50",60.1666666666667,25.1666666666667
"Almond","Marcona","Santomera",9,"Calibration",2007,47,"flowering_f50",48.0833333333333,1.08333333333334
"Almond","Marcona","Santomera",9,"Calibration",2008,38,"flowering_f50",41.0416666666667,3.04166666666666
"Almond","Marcona","Santomera",9,"Calibration",2010,54,"flowering_f50",56.3333333333333,2.33333333333334
"Almond","Marcona","Santomera",9,"Calibration",2011,42,"flowering_f50",55.0416666666667,13.0416666666667
"Almond","Marcona","Santomera",9,"Calibration",2012,58,"flowering_f50",57.2083333333333,-0.791666666666664
"Almond","Marcona","Santomera",9,"Calibration",2013,31,"flowering_f50",48.125,17.125
"Almond","Marcona","Santomera",9,"Calibration",2014,35,"flowering_f50",45,10
"Almond","Marcona","Santomera",9,"Calibration",2015,50,"flowering_f50",65.25,15.25
"Almond","Marcona","Santomera",9,"Calibration",2016,40,"flowering_f50",74.0416666666667,34.0416666666667
"Almond","Marcona","Santomera",9,"Calibration",2017,43,"flowering_f50",46.375,3.375
"Almond","Marcona","Santomera",9,"Calibration",2018,43,"flowering_f50",59.75,16.75
"Almond","Marcona","Santomera",9,"Calibration",2019,44,"flowering_f50",48.4166666666667,4.41666666666666
"Almond","Marcona","Santomera",9,"Calibration",2021,41,"flowering_f50",56.2916666666667,15.2916666666667
"Almond","Marcona","Meknes",9,"Validation",1979,43,"flowering_f50",67.125,24.125
"Almond","Marcona","Meknes",9,"Validation",1982,49,"flowering_f50",61.5416666666667,12.5416666666667
"Almond","Marcona","Meknes",9,"Validation",1987,56,"flowering_f50",42.4583333333333,-13.5416666666667
"Almond","Marcona","Meknes",9,"Validation",1989,53,"flowering_f50",54.25,1.25
"Almond","Marcona","Meknes",9,"Validation",1990,51,"flowering_f50",56.3333333333333,5.33333333333334
"Almond","Marcona","Meknes",9,"Validation",1995,61,"flowering_f50",51.375,-9.625
"Almond","Marcona","Meknes",9,"Validation",1996,62,"flowering_f50",48.2083333333333,-13.7916666666667
"Almond","Marcona","Meknes",9,"Validation",1998,59,"flowering_f50",44.3333333333333,-14.6666666666667
"Almond","Marcona","Meknes",9,"Validation",2003,43,"flowering_f50",55.5,12.5
"Almond","Marcona","Meknes",9,"Validation",2005,44,"flowering_f50",59.0833333333333,15.0833333333333
"Almond","Marcona","Santomera",9,"Validation",1998,53,"flowering_f50",44.375,-8.625
"Almond","Marcona","Santomera",9,"Validation",1999,43,"flowering_f50",55.2083333333333,12.2083333333333
"Almond","Marcona","Santomera",9,"Validation",2005,46,"flowering_f50",59.4583333333333,13.4583333333333
"Almond","Marcona","Santomera",9,"Validation",2003,55,"flowering_f50",56.0416666666667,1.04166666666666
"Almond","Marcona","Santomera",9,"Validation",2009,36,"flowering_f50",42.2916666666667,6.29166666666666
"Almond","Marcona","Santomera",9,"Validation",2020,30,"flowering_f50",33.2916666666667,3.29166666666666
"Almond","Mazzetto","Sfax",9,"Calibration",1982,67,"flowering_f50",67.2083333333333,0.208333333333329
"Almond","Mazzetto","Sfax",9,"Calibration",1986,63,"flowering_f50",62.3333333333333,-0.666666666666664
"Almond","Mazzetto","Sfax",9,"Calibration",1987,57,"flowering_f50",58.0833333333333,1.08333333333334
"Almond","Mazzetto","Sfax",9,"Calibration",1991,64,"flowering_f50",64.0416666666667,0.0416666666666714
"Almond","Mazzetto","Sfax",9,"Calibration",1992,57,"flowering_f50",59.7916666666667,2.79166666666666
"Almond","Mazzetto","Sfax",9,"Calibration",1996,73,"flowering_f50",74,1
"Almond","Mazzetto","Sfax",9,"Calibration",1998,70,"flowering_f50",70.4166666666667,0.416666666666671
"Almond","Mazzetto","Sfax",9,"Calibration",2001,66,"flowering_f50",69.5416666666667,3.54166666666667
"Almond","Mazzetto","Sfax",9,"Calibration",2002,61,"flowering_f50",62.625,1.625
"Almond","Mazzetto","Sfax",9,"Calibration",2003,77,"flowering_f50",74.9166666666667,-2.08333333333333
"Almond","Mazzetto","Sfax",9,"Calibration",2004,62,"flowering_f50",66.2916666666667,4.29166666666667
"Almond","Mazzetto","Sfax",9,"Calibration",2005,78,"flowering_f50",77.2916666666667,-0.708333333333329
"Almond","Mazzetto","Sfax",9,"Calibration",2006,65,"flowering_f50",61.125,-3.875
"Almond","Mazzetto","Sfax",9,"Calibration",2012,78,"flowering_f50",78.0416666666667,0.0416666666666714
"Almond","Mazzetto","Sfax",9,"Calibration",2013,80,"flowering_f50",77.375,-2.625
"Almond","Mazzetto","Sfax",9,"Calibration",2014,57,"flowering_f50",55.125,-1.875
"Almond","Mazzetto","Sfax",9,"Validation",1981,68,"flowering_f50",63.25,-4.75
"Almond","Mazzetto","Sfax",9,"Validation",1993,75,"flowering_f50",71.0833333333333,-3.91666666666667
"Almond","Mazzetto","Sfax",9,"Validation",1995,60,"flowering_f50",61.9583333333333,1.95833333333334
"Almond","Mazzetto","Sfax",9,"Validation",1999,60,"flowering_f50",57.7083333333333,-2.29166666666666
"Almond","Mazzetto","Sfax",9,"Validation",2008,61,"flowering_f50",68.0416666666667,7.04166666666667
"Almond","Mazzetto","Sfax",9,"Validation",2015,63,"flowering_f50",74.6666666666667,11.6666666666667
"Almond","Montrone","Sfax",9,"Calibration",1981,66,"flowering_f50",61.2083333333333,-4.79166666666666
"Almond","Montrone","Sfax",9,"Calibration",1982,59,"flowering_f50",60.0416666666667,1.04166666666666
"Almond","Montrone","Sfax",9,"Calibration",1986,63,"flowering_f50",57,-6
"Almond","Montrone","Sfax",9,"Calibration",1987,52,"flowering_f50",50.1666666666667,-1.83333333333334
"Almond","Montrone","Sfax",9,"Calibration",1991,59,"flowering_f50",58.9583333333333,-0.0416666666666643
"Almond","Montrone","Sfax",9,"Calibration",1992,57,"flowering_f50",58.2083333333333,1.20833333333334
"Almond","Montrone","Sfax",9,"Calibration",1993,69,"flowering_f50",63.9583333333333,-5.04166666666667
"Almond","Montrone","Sfax",9,"Calibration",1998,57,"flowering_f50",61.0833333333333,4.08333333333334
"Almond","Montrone","Sfax",9,"Calibration",1999,56,"flowering_f50",52.375,-3.625
"Almond","Montrone","Sfax",9,"Calibration",2002,54,"flowering_f50",49.0833333333333,-4.91666666666666
"Almond","Montrone","Sfax",9,"Calibration",2004,54,"flowering_f50",55.4166666666667,1.41666666666666
"Almond","Montrone","Sfax",9,"Calibration",2005,71,"flowering_f50",71.25,0.25
"Almond","Montrone","Sfax",9,"Calibration",2006,56,"flowering_f50",53.7916666666667,-2.20833333333334
"Almond","Montrone","Sfax",9,"Calibration",2008,55,"flowering_f50",57.2916666666667,2.29166666666666
"Almond","Montrone","Sfax",9,"Calibration",2012,63,"flowering_f50",73.4166666666667,10.4166666666667
"Almond","Montrone","Sfax",9,"Calibration",2015,48,"flowering_f50",62.4166666666667,14.4166666666667
"Almond","Montrone","Sfax",9,"Validation",1995,60,"flowering_f50",56.25,-3.75
"Almond","Montrone","Sfax",9,"Validation",1996,53,"flowering_f50",76.2083333333333,23.2083333333333
"Almond","Montrone","Sfax",9,"Validation",2001,44,"flowering_f50",67.75,23.75
"Almond","Montrone","Sfax",9,"Validation",2003,69,"flowering_f50",70.2083333333333,1.20833333333333
"Almond","Montrone","Sfax",9,"Validation",2013,59,"flowering_f50",54.0416666666667,-4.95833333333334
"Almond","Montrone","Sfax",9,"Validation",2014,45,"flowering_f50",45.0416666666667,0.0416666666666643
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",1981,53,"flowering_f50",52.0833333333333,-0.916666666666664
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",1982,49,"flowering_f50",45.2083333333333,-3.79166666666666
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",1987,42,"flowering_f50",44.9583333333333,2.95833333333334
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",1991,49,"flowering_f50",48.5,-0.5
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",1993,61,"flowering_f50",58.375,-2.625
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",1995,54,"flowering_f50",55.2916666666667,1.29166666666666
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",1996,39,"flowering_f50",40.2916666666667,1.29166666666666
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",1998,38,"flowering_f50",45.2083333333333,7.20833333333334
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",1999,49,"flowering_f50",42.0416666666667,-6.95833333333334
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",2001,51,"flowering_f50",51.5416666666667,0.541666666666664
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",2002,48,"flowering_f50",49.9166666666667,1.91666666666666
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",2003,48,"flowering_f50",52.5,4.5
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",2004,45,"flowering_f50",50.5,5.5
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",2005,62,"flowering_f50",58.0416666666667,-3.95833333333334
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",2013,66,"flowering_f50",53.0833333333333,-12.9166666666667
"Almond","Ne Plus Ultra","Sfax",9,"Calibration",2014,29,"flowering_f50",38.0416666666667,9.04166666666666
"Almond","Ne Plus Ultra","Sfax",9,"Validation",1986,52,"flowering_f50",48.4166666666667,-3.58333333333334
"Almond","Ne Plus Ultra","Sfax",9,"Validation",1992,42,"flowering_f50",47.4583333333333,5.45833333333334
"Almond","Ne Plus Ultra","Sfax",9,"Validation",2006,48,"flowering_f50",46.9583333333333,-1.04166666666666
"Almond","Ne Plus Ultra","Sfax",9,"Validation",2008,44,"flowering_f50",46.4166666666667,2.41666666666666
"Almond","Ne Plus Ultra","Sfax",9,"Validation",2012,72,"flowering_f50",61.3333333333333,-10.6666666666667
"Almond","Ne Plus Ultra","Sfax",9,"Validation",2015,32,"flowering_f50",57.1666666666667,25.1666666666667
"Almond","Nonpareil","Sfax",9,"Calibration",1981,64,"flowering_f50",60.3333333333333,-3.66666666666666
"Almond","Nonpareil","Sfax",9,"Calibration",1982,65,"flowering_f50",62.2916666666667,-2.70833333333334
"Almond","Nonpareil","Sfax",9,"Calibration",1986,56,"flowering_f50",58.4583333333333,2.45833333333334
"Almond","Nonpareil","Sfax",9,"Calibration",1991,60,"flowering_f50",57.1666666666667,-2.83333333333334
"Almond","Nonpareil","Sfax",9,"Calibration",1992,62,"flowering_f50",61.1666666666667,-0.833333333333336
"Almond","Nonpareil","Sfax",9,"Calibration",1993,73,"flowering_f50",66.1666666666667,-6.83333333333333
"Almond","Nonpareil","Sfax",9,"Calibration",1995,54,"flowering_f50",55.3333333333333,1.33333333333334
"Almond","Nonpareil","Sfax",9,"Calibration",1998,58,"flowering_f50",59.125,1.125
"Almond","Nonpareil","Sfax",9,"Calibration",2001,62,"flowering_f50",62.5833333333333,0.583333333333336
"Almond","Nonpareil","Sfax",9,"Calibration",2003,77,"flowering_f50",72,-5
"Almond","Nonpareil","Sfax",9,"Calibration",2004,55,"flowering_f50",56.125,1.125
"Almond","Nonpareil","Sfax",9,"Calibration",2005,78,"flowering_f50",73.125,-4.875
"Almond","Nonpareil","Sfax",9,"Calibration",2008,59,"flowering_f50",60.7083333333333,1.70833333333334
"Almond","Nonpareil","Sfax",9,"Calibration",2012,67,"flowering_f50",74.2916666666667,7.29166666666667
"Almond","Nonpareil","Sfax",9,"Calibration",2013,76,"flowering_f50",67.0833333333333,-8.91666666666667
"Almond","Nonpareil","Sfax",9,"Calibration",2015,46,"flowering_f50",62.375,16.375
"Almond","Nonpareil","Sfax",9,"Calibration",2016,65,"flowering_f50",65.375,0.375
"Almond","Nonpareil","Sfax",9,"Validation",1987,52,"flowering_f50",54.25,2.25
"Almond","Nonpareil","Sfax",9,"Validation",1996,53,"flowering_f50",78.125,25.125
"Almond","Nonpareil","Sfax",9,"Validation",1999,57,"flowering_f50",50.9583333333333,-6.04166666666666
"Almond","Nonpareil","Sfax",9,"Validation",2002,60,"flowering_f50",50.9583333333333,-9.04166666666666
"Almond","Nonpareil","Sfax",9,"Validation",2006,60,"flowering_f50",55.9583333333333,-4.04166666666666
"Almond","Nonpareil","Sfax",9,"Validation",2014,43,"flowering_f50",48.0833333333333,5.08333333333334
"Almond","Pizzuta","Sfax",9,"Calibration",1981,52,"flowering_f50",47.1666666666667,-4.83333333333334
"Almond","Pizzuta","Sfax",9,"Calibration",1982,47,"flowering_f50",47.375,0.375
"Almond","Pizzuta","Sfax",9,"Calibration",1987,35,"flowering_f50",39.2916666666667,4.29166666666666
"Almond","Pizzuta","Sfax",9,"Calibration",1991,47,"flowering_f50",48.0833333333333,1.08333333333334
"Almond","Pizzuta","Sfax",9,"Calibration",1993,58,"flowering_f50",51.1666666666667,-6.83333333333334
"Almond","Pizzuta","Sfax",9,"Calibration",1995,53,"flowering_f50",49.9166666666667,-3.08333333333334
"Almond","Pizzuta","Sfax",9,"Calibration",1998,36,"flowering_f50",41.2083333333333,5.20833333333334
"Almond","Pizzuta","Sfax",9,"Calibration",1999,46,"flowering_f50",46.0416666666667,0.0416666666666643
"Almond","Pizzuta","Sfax",9,"Calibration",2001,47,"flowering_f50",49.0833333333333,2.08333333333334
"Almond","Pizzuta","Sfax",9,"Calibration",2002,49,"flowering_f50",46.5416666666667,-2.45833333333334
"Almond","Pizzuta","Sfax",9,"Calibration",2004,47,"flowering_f50",50.25,3.25
"Almond","Pizzuta","Sfax",9,"Calibration",2005,62,"flowering_f50",54.9583333333333,-7.04166666666666
"Almond","Pizzuta","Sfax",9,"Calibration",2008,48,"flowering_f50",47.1666666666667,-0.833333333333336
"Almond","Pizzuta","Sfax",9,"Calibration",2012,68,"flowering_f50",64.125,-3.875
"Almond","Pizzuta","Sfax",9,"Calibration",2014,32,"flowering_f50",31.7916666666667,-0.208333333333336
"Almond","Pizzuta","Sfax",9,"Calibration",2015,35,"flowering_f50",51.625,16.625
"Almond","Pizzuta","Sfax",9,"Validation",1986,49,"flowering_f50",46.25,-2.75
"Almond","Pizzuta","Sfax",9,"Validation",1992,37,"flowering_f50",43.0416666666667,6.04166666666666
"Almond","Pizzuta","Sfax",9,"Validation",1996,33,"flowering_f50",50.0833333333333,17.0833333333333
"Almond","Pizzuta","Sfax",9,"Validation",2003,38,"flowering_f50",56.5,18.5
"Almond","Pizzuta","Sfax",9,"Validation",2006,45,"flowering_f50",42.9166666666667,-2.08333333333334
"Almond","Pizzuta","Sfax",9,"Validation",2013,78,"flowering_f50",49.125,-28.875
"Almond","Ramlet R249","Sfax",9,"Calibration",1981,54,"flowering_f50",49.1666666666667,-4.83333333333334
"Almond","Ramlet R249","Sfax",9,"Calibration",1982,42,"flowering_f50",36.875,-5.125
"Almond","Ramlet R249","Sfax",9,"Calibration",1986,49,"flowering_f50",45.25,-3.75
"Almond","Ramlet R249","Sfax",9,"Calibration",1991,47,"flowering_f50",44.2916666666667,-2.70833333333334
"Almond","Ramlet R249","Sfax",9,"Calibration",1992,37,"flowering_f50",42.2916666666667,5.29166666666666
"Almond","Ramlet R249","Sfax",9,"Calibration",1995,53,"flowering_f50",48.25,-4.75
"Almond","Ramlet R249","Sfax",9,"Calibration",1998,36,"flowering_f50",39.25,3.25
"Almond","Ramlet R249","Sfax",9,"Calibration",2001,41,"flowering_f50",48.625,7.625
"Almond","Ramlet R249","Sfax",9,"Calibration",2002,45,"flowering_f50",44.25,-0.75
"Almond","Ramlet R249","Sfax",9,"Calibration",2003,38,"flowering_f50",48.3333333333333,10.3333333333333
"Almond","Ramlet R249","Sfax",9,"Calibration",2006,43,"flowering_f50",40,-3
"Almond","Ramlet R249","Sfax",9,"Calibration",2008,44,"flowering_f50",43.9166666666667,-0.0833333333333357
"Almond","Ramlet R249","Sfax",9,"Calibration",2012,75,"flowering_f50",65.1666666666667,-9.83333333333333
"Almond","Ramlet R249","Sfax",9,"Calibration",2013,77,"flowering_f50",58.75,-18.25
"Almond","Ramlet R249","Sfax",9,"Calibration",2014,31,"flowering_f50",34.25,3.25
"Almond","Ramlet R249","Sfax",9,"Calibration",2015,34,"flowering_f50",51.25,17.25
"Almond","Ramlet R249","Sfax",9,"Validation",1987,37,"flowering_f50",44.125,7.125
"Almond","Ramlet R249","Sfax",9,"Validation",1993,52,"flowering_f50",42.0416666666667,-9.95833333333334
"Almond","Ramlet R249","Sfax",9,"Validation",1996,45,"flowering_f50",59,14
"Almond","Ramlet R249","Sfax",9,"Validation",1999,49,"flowering_f50",30.1666666666667,-18.8333333333333
"Almond","Ramlet R249","Sfax",9,"Validation",2004,42,"flowering_f50",49.4166666666667,7.41666666666666
"Almond","Ramlet R249","Sfax",9,"Validation",2005,59,"flowering_f50",55.125,-3.875
"Almond","Ramlet R250","Sfax",9,"Calibration",1981,51,"flowering_f50",50.375,-0.625
"Almond","Ramlet R250","Sfax",9,"Calibration",1982,42,"flowering_f50",40.0833333333333,-1.91666666666666
"Almond","Ramlet R250","Sfax",9,"Calibration",1991,49,"flowering_f50",45.9583333333333,-3.04166666666666
"Almond","Ramlet R250","Sfax",9,"Calibration",1992,42,"flowering_f50",45.25,3.25
"Almond","Ramlet R250","Sfax",9,"Calibration",1993,52,"flowering_f50",51,-1
"Almond","Ramlet R250","Sfax",9,"Calibration",1995,53,"flowering_f50",48.375,-4.625
"Almond","Ramlet R250","Sfax",9,"Calibration",1996,45,"flowering_f50",46.6666666666667,1.66666666666666
"Almond","Ramlet R250","Sfax",9,"Calibration",1998,36,"flowering_f50",41.375,5.375
"Almond","Ramlet R250","Sfax",9,"Calibration",1999,49,"flowering_f50",37.0416666666667,-11.9583333333333
"Almond","Ramlet R250","Sfax",9,"Calibration",2002,46,"flowering_f50",44.25,-1.75
"Almond","Ramlet R250","Sfax",9,"Calibration",2004,42,"flowering_f50",47.2916666666667,5.29166666666666
"Almond","Ramlet R250","Sfax",9,"Calibration",2005,63,"flowering_f50",56.9166666666667,-6.08333333333334
"Almond","Ramlet R250","Sfax",9,"Calibration",2006,47,"flowering_f50",46.3333333333333,-0.666666666666664
"Almond","Ramlet R250","Sfax",9,"Calibration",2008,48,"flowering_f50",46.75,-1.25
"Almond","Ramlet R250","Sfax",9,"Calibration",2013,55,"flowering_f50",48.25,-6.75
"Almond","Ramlet R250","Sfax",9,"Calibration",2015,36,"flowering_f50",53.5,17.5
"Almond","Ramlet R250","Sfax",9,"Validation",1986,49,"flowering_f50",47.1666666666667,-1.83333333333334
"Almond","Ramlet R250","Sfax",9,"Validation",1987,37,"flowering_f50",42.25,5.25
"Almond","Ramlet R250","Sfax",9,"Validation",2001,42,"flowering_f50",51.3333333333333,9.33333333333334
"Almond","Ramlet R250","Sfax",9,"Validation",2003,40,"flowering_f50",55.7916666666667,15.7916666666667
"Almond","Ramlet R250","Sfax",9,"Validation",2012,74,"flowering_f50",63.4583333333333,-10.5416666666667
"Almond","Ramlet R250","Sfax",9,"Validation",2014,36,"flowering_f50",36.2083333333333,0.208333333333336
"Almond","Soukaret","Sfax",9,"Calibration",1981,66,"flowering_f50",60.75,-5.25
"Almond","Soukaret","Sfax",9,"Calibration",1982,65,"flowering_f50",60.125,-4.875
"Almond","Soukaret","Sfax",9,"Calibration",1986,63,"flowering_f50",54.1666666666667,-8.83333333333334
